loyalty_number,total_flights_historical,total_distance_historical,total_points_accumulated,total_points_redeemed,tenure_months,clv,loyalty_card,salary,province,marital_status,education,gender,enrollment_year,churned,redemption_ratio
955649,23,24058.0,24058.0,554,18,5801.13,Star,67709.0,Ontario,Divorced,Bachelor,Female,2013,0,0.02302768309917699
955666,35,58688.0,58688.0,764,18,2847.97,Nova,102416.0,British Columbia,Married,Bachelor,Female,2016,0,0.013017993456924755
955716,26,40248.0,40248.0,2486,18,3746.75,Star,62259.0,British Columbia,Married,Bachelor,Male,2012,0,0.06176704432518386
955720,39,57530.0,57530.0,792,18,8749.5,Star,70231.0,British Columbia,Divorced,Bachelor,Female,2014,0,0.013766730401529637
955750,17,22675.0,22675.0,473,18,23893.3,Aurora,61057.0,Quebec,Married,Bachelor,Male,2013,0,0.02085997794928335
955773,28,44519.840000003576,66779.76000000536,0,5,5226.29,Star,87992.0,British Columbia,Married,Bachelor,Male,2018,0,0.0
955991,17,30133.0,30133.0,1729,18,4782.35,Star,91681.0,Ontario,Single,Bachelor,Male,2013,0,0.05737895330700561
956005,45,68235.0,68235.0,789,18,4655.61,Star,96476.0,Quebec,Divorced,Bachelor,Male,2016,0,0.011562980874917564
956071,27,41903.0,41903.0,483,18,8870.67,Star,98921.0,Ontario,Married,Bachelor,Male,2015,0,0.01152662100565592
956144,35,61962.0,61962.0,2782,18,7725.54,Nova,102702.0,Quebec,Married,Bachelor,Male,2014,0,0.04489848616894226
956191,21,25413.0,25413.0,388,18,5217.51,Aurora,61070.0,New Brunswick,Divorced,Bachelor,Female,2017,0,0.01526777633494668
956402,26,29818.0,29818.0,0,18,2615.91,Star,73544.0,Manitoba,Married,College,Male,2013,0,0.0
956438,35,42906.0,42906.0,1536,18,8556.58,Aurora,70280.0,Quebec,Single,Bachelor,Male,2012,0,0.03579918892462593
956477,21,23559.0,23559.0,0,18,10419.17,Aurora,90587.0,British Columbia,Married,Bachelor,Female,2013,0,0.0
956558,15,21966.0,21966.0,0,18,7107.66,Aurora,73544.0,British Columbia,Married,College,Male,2018,0,0.0
956619,12,23231.0,23231.0,0,18,4639.98,Star,52657.0,Ontario,Married,Bachelor,Male,2015,0,0.0
956843,25,38331.0,38331.0,629,18,6612.22,Star,73544.0,Quebec,Single,College,Female,2016,0,0.016409694503143668
956861,42,70225.0,70225.0,555,18,5375.82,Aurora,80820.0,Saskatchewan,Married,Bachelor,Female,2014,1,0.00790316838732645
956908,21,28218.0,28218.0,0,18,2671.82,Star,77606.0,Ontario,Married,Bachelor,Male,2015,0,0.0
956946,35,43615.0,43615.0,407,18,12269.42,Nova,76378.0,British Columbia,Married,Bachelor,Male,2014,0,0.009331651954602775
957008,15,27076.0,27076.0,996,18,4773.69,Star,56567.0,British Columbia,Single,Bachelor,Male,2017,0,0.036785344954941644
957061,42,71267.0,71267.0,2203,18,5414.9,Aurora,73947.0,Ontario,Married,Bachelor,Female,2012,0,0.030911922769304167
957127,16,27119.0,27119.0,0,18,4911.0,Star,55983.0,New Brunswick,Married,Bachelor,Male,2012,0,0.0
957214,23,27243.0,27243.0,920,18,7860.09,Aurora,195398.0,Quebec,Married,Doctor,Male,2015,0,0.03377014278897331
957276,29,43440.0,43440.0,1462,18,5531.63,Aurora,68968.0,Ontario,Married,Bachelor,Male,2015,1,0.03365561694290976
957413,37,50911.0,50911.0,755,18,4358.55,Nova,73544.0,British Columbia,Married,College,Male,2012,0,0.014829801025318693
957419,10,10522.0,10522.0,904,18,3557.37,Nova,138985.0,Quebec,Married,Doctor,Female,2013,0,0.08591522524234936
957452,20,30988.0,30988.0,652,18,2632.55,Star,104966.0,Ontario,Married,Bachelor,Male,2012,0,0.021040402736543177
957557,16,26738.0,26738.0,761,18,3343.93,Star,61758.0,British Columbia,Divorced,Bachelor,Male,2013,0,0.028461365846360984
957571,28,31064.0,31064.0,452,18,8693.65,Nova,96516.0,New Brunswick,Married,Bachelor,Female,2014,0,0.014550605202163275
957572,34,55330.0,55330.0,930,18,6474.83,Star,73544.0,Nova Scotia,Single,College,Male,2013,0,0.016808241460328936
957628,26,37046.0,37046.0,1783,18,13357.45,Star,73544.0,British Columbia,Divorced,College,Female,2015,0,0.048129352696647414
957686,29,50847.0,50847.0,600,18,2393.92,Star,73544.0,Ontario,Single,College,Female,2012,0,0.011800106200955809
957764,21,34909.0,34909.0,402,18,12741.85,Star,85364.0,Quebec,Married,Bachelor,Male,2014,0,0.011515654988684867
957881,35,61044.0,61044.0,385,18,2552.91,Star,56145.0,Ontario,Single,Bachelor,Female,2012,0,0.006306926151628334
957901,5,7587.0,7587.0,314,18,3919.37,Nova,80697.0,Ontario,Married,Bachelor,Female,2017,0,0.04138658231184922
957912,24,29268.0,43902.0,0,5,4015.34,Star,58581.0,Quebec,Married,Bachelor,Female,2018,0,0.0
958005,35,40981.0,40981.0,814,18,7704.25,Aurora,67827.0,Ontario,Married,Bachelor,Female,2012,0,0.01986286327810449
958026,15,18625.0,18625.0,400,18,5561.29,Aurora,99724.0,Ontario,Divorced,Bachelor,Male,2017,0,0.021476510067114093
958059,38,60599.0,60599.0,603,18,4949.39,Nova,73544.0,Ontario,Single,College,Male,2013,0,0.009950659251802834
958143,23,35077.0,35077.0,696,18,4865.85,Star,47638.0,Ontario,Married,Bachelor,Male,2012,0,0.019842061749864585
958224,34,55168.0,55168.0,434,18,4330.39,Star,76159.0,British Columbia,Married,Bachelor,Female,2015,0,0.007866879350348029
958243,38,51740.0,51740.0,1814,18,4569.88,Star,73544.0,Ontario,Married,College,Male,2017,0,0.03505991495941245
958274,36,65373.0,65373.0,0,18,3873.65,Star,128118.0,Ontario,Married,Master,Female,2015,0,0.0
958299,13,23071.0,23071.0,804,18,19849.74,Star,73544.0,Ontario,Single,College,Female,2017,0,0.03484894456243769
958472,14,25568.0,25568.0,0,18,4479.6,Nova,58505.0,New Brunswick,Married,Bachelor,Male,2017,0,0.0
958491,20,30768.0,30768.0,573,18,4970.36,Nova,68285.0,Ontario,Married,Bachelor,Male,2017,0,0.01862324492979719
958544,20,33904.0,33904.0,1265,18,22261.02,Nova,68785.0,British Columbia,Single,Bachelor,Female,2014,0,0.037311231713072206
958687,19,23404.0,23404.0,0,18,8605.5,Star,66730.0,New Brunswick,Married,Bachelor,Male,2015,0,0.0
958709,27,36056.0,36056.0,963,18,3731.5,Nova,73544.0,British Columbia,Married,College,Female,2013,0,0.026708453516751718
958767,20,40501.0,40501.0,1905,18,4439.9,Nova,96749.0,Ontario,Divorced,Bachelor,Female,2013,0,0.047035875657391174
958791,37,48031.0,48031.0,826,18,3964.53,Nova,77742.0,Ontario,Married,Bachelor,Female,2015,0,0.017197226791030792
958800,18,26807.0,26807.0,0,18,4467.71,Star,73544.0,New Brunswick,Single,College,Female,2017,0,0.0
958915,14,15296.0,22944.0,0,5,16798.86,Aurora,72350.0,Ontario,Divorced,Bachelor,Female,2018,0,0.0
958923,36,65648.0,65648.0,2491,18,4747.73,Nova,62761.0,Ontario,Single,Bachelor,Male,2012,0,0.0379447964903729
958931,25,37839.0,37839.0,385,18,6352.96,Star,90876.0,Ontario,Married,Bachelor,Male,2017,0,0.010174687491741325
958941,5,6235.0,9352.5,444,5,6714.07,Aurora,73544.0,British Columbia,Married,College,Male,2018,0,0.04747393744987971
959044,29,52683.0,52683.0,0,18,8060.16,Nova,49228.0,British Columbia,Divorced,Bachelor,Female,2014,0,0.0
959059,11,18626.0,18626.0,591,18,2465.62,Star,69695.0,British Columbia,Single,Bachelor,Male,2014,0,0.031729840008590145
959137,30,50235.0,50235.0,724,18,4069.78,Nova,73544.0,British Columbia,Single,College,Male,2017,0,0.014412262366875685
959192,28,42448.0,42448.0,419,18,4638.95,Nova,73544.0,Manitoba,Divorced,College,Male,2015,0,0.009870900866943083
959280,33,57498.0,57498.0,377,18,2891.72,Nova,47990.0,British Columbia,Married,Bachelor,Female,2016,0,0.006556749799993043
959364,9,6931.0,6931.0,0,18,4714.04,Star,65638.0,Ontario,Married,Bachelor,Male,2017,0,0.0
959402,36,58551.0,58551.0,1161,18,10484.92,Nova,76622.0,Ontario,Divorced,Bachelor,Male,2016,0,0.019828867141466415
959478,17,27476.0,27476.0,916,18,2939.94,Star,103424.0,Ontario,Divorced,Bachelor,Male,2016,0,0.03333818605328286
959514,11,13603.0,20404.5,0,5,2248.45,Star,111652.0,Ontario,Single,Master,Male,2018,0,0.0
959673,28,34643.0,34643.0,1611,18,11572.1,Aurora,73544.0,British Columbia,Single,College,Female,2016,0,0.04650290101896487
959728,12,14672.0,14672.0,0,18,3979.39,Nova,73544.0,Ontario,Single,College,Female,2017,0,0.0
959793,32,44727.0,44727.0,0,18,30118.66,Star,82329.0,Ontario,Married,Bachelor,Male,2015,0,0.0
959821,32,56165.0,56165.0,479,18,9312.59,Nova,87510.0,Quebec,Married,Bachelor,Male,2013,0,0.008528442980503873
959977,35,45021.0,67531.5,587,5,9453.0,Aurora,-12497.0,British Columbia,Married,Bachelor,Female,2018,0,0.008692239917668052
960005,21,38520.0,38520.0,716,18,2921.68,Nova,73544.0,Ontario,Single,College,Male,2013,0,0.018587746625129804
960082,33,56679.0,56679.0,0,18,7595.34,Nova,103775.0,Quebec,Divorced,Master,Male,2016,0,0.0
960195,23,35502.0,35502.0,1367,18,2254.93,Star,73544.0,Quebec,Single,College,Female,2015,0,0.03850487296490339
960309,10,14401.0,14401.0,574,18,3459.23,Star,73544.0,Quebec,Married,College,Female,2017,0,0.03985834317061315
960417,36,37794.0,56691.0,468,5,17625.54,Nova,88839.0,Ontario,Married,Bachelor,Female,2018,0,0.008255278615653278
960441,23,30846.0,30846.0,1009,18,29577.28,Aurora,73544.0,British Columbia,Single,College,Female,2013,0,0.03271088633858523
960629,23,32825.0,32825.0,1258,18,3635.03,Star,57559.0,British Columbia,Married,Bachelor,Male,2013,0,0.038324447829398325
960708,27,32380.0,32380.0,1218,18,3567.5,Nova,73544.0,Manitoba,Married,College,Male,2016,0,0.037615812229771464
960913,40,55284.0,55284.0,395,18,6098.46,Nova,86244.0,British Columbia,Married,Bachelor,Female,2016,0,0.007144924390420374
960934,25,41146.0,41146.0,520,18,5008.79,Star,73544.0,Quebec,Single,College,Female,2013,0,0.012637923491955475
961177,11,13516.0,13516.0,0,18,5898.73,Aurora,71420.0,British Columbia,Divorced,Bachelor,Female,2017,0,0.0
961218,19,29326.0,29326.0,321,18,2524.65,Star,73544.0,New Brunswick,Married,College,Female,2013,0,0.010945918297756258
961331,25,36960.0,36960.0,868,18,17006.0,Star,74802.0,Saskatchewan,Married,Bachelor,Female,2016,0,0.023484848484848483
961427,22,38379.0,38379.0,336,18,2954.39,Nova,77613.0,Ontario,Married,Bachelor,Male,2012,0,0.008754787774564215
961533,17,32350.0,32350.0,1217,18,14435.67,Star,76456.0,Ontario,Married,Bachelor,Male,2016,0,0.03761978361669242
961595,23,32027.0,32027.0,1295,18,7949.28,Nova,78510.0,Quebec,Married,Bachelor,Male,2013,0,0.040434633278171546
961639,31,48582.0,48582.0,553,18,11315.2,Nova,70755.0,Alberta,Divorced,Doctor,Male,2016,0,0.011382816681075296
961682,15,25346.0,25346.0,1060,18,6846.15,Star,73544.0,Ontario,Divorced,College,Male,2017,0,0.041821194665824984
961837,27,31901.0,31901.0,453,18,8310.7,Nova,81330.0,Ontario,Married,Bachelor,Female,2013,0,0.014200181812482367
961961,20,27223.0,27223.0,427,18,26197.41,Star,154475.0,Ontario,Married,Doctor,Female,2014,0,0.015685266135253277
961965,23,36572.0,36572.0,567,18,29830.39,Aurora,73544.0,New Brunswick,Divorced,College,Female,2016,0,0.015503664005249917
961978,35,53597.0,53597.0,1131,18,10148.42,Nova,64730.0,British Columbia,Divorced,Bachelor,Male,2014,0,0.02110192734667985
962011,29,49730.0,49730.0,1268,18,2168.52,Star,73544.0,Ontario,Single,College,Female,2015,0,0.025497687512567868
962267,10,12221.0,12221.0,0,18,4386.28,Star,72027.0,Ontario,Single,Master,Female,2017,0,0.0
962455,40,63753.0,63753.0,0,18,7396.28,Aurora,83960.0,Ontario,Married,Bachelor,Female,2013,0,0.0
962566,5,3130.0,3130.0,0,18,4160.16,Star,73544.0,Ontario,Single,College,Male,2017,0,0.0
962637,23,35998.0,35998.0,478,18,5093.01,Star,53594.0,Quebec,Married,Bachelor,Female,2016,0,0.013278515473081839
962657,25,40245.0,40245.0,0,18,3142.88,Nova,73544.0,Quebec,Divorced,College,Male,2017,0,0.0
962661,28,50683.0,50683.0,899,18,4055.4,Nova,73544.0,Manitoba,Single,College,Female,2016,0,0.017737702977329677
962730,15,26632.0,26632.0,805,18,2757.38,Star,68797.0,Saskatchewan,Married,Bachelor,Female,2015,0,0.030226794833283267
962801,17,23687.0,23687.0,1036,18,5657.03,Star,73544.0,Alberta,Married,College,Male,2016,0,0.0437370709671972
962989,26,43557.0,43557.0,0,18,18205.67,Aurora,73544.0,Nova Scotia,Divorced,College,Male,2014,0,0.0
963016,31,40852.0,40852.0,1112,18,5999.38,Nova,253369.0,Saskatchewan,Divorced,Doctor,Female,2012,0,0.02722020953686478
963036,24,42050.0,42050.0,430,18,2633.01,Star,108010.0,Ontario,Married,Master,Female,2015,0,0.010225921521997621
963067,32,55255.0,55255.0,328,18,25253.1,Aurora,64174.0,British Columbia,Divorced,Bachelor,Female,2015,0,0.00593611437878925
963100,27,29361.0,29361.0,518,18,5004.26,Star,60563.0,Alberta,Married,Bachelor,Female,2013,0,0.01764245087020197
963170,4,7816.0,7816.0,0,18,8573.46,Star,66081.0,Alberta,Single,Bachelor,Male,2018,0,0.0
963410,26,35222.0,35222.0,409,18,5272.01,Aurora,103699.0,Ontario,Married,Bachelor,Female,2014,0,0.011612060643915734
963464,24,38024.0,38024.0,458,18,3748.99,Star,92049.0,Quebec,Divorced,Bachelor,Male,2016,0,0.012045024195245108
963473,31,47301.0,47301.0,1077,18,11077.69,Star,88991.0,Ontario,Married,Bachelor,Male,2013,0,0.022769074649584574
963487,34,53691.0,53691.0,658,18,3350.69,Nova,100980.0,Newfoundland,Married,Bachelor,Female,2016,0,0.012255312808478143
963502,33,50329.0,50329.0,2250,18,8331.65,Aurora,73544.0,British Columbia,Single,College,Female,2016,0,0.044705835601740546
963523,22,34659.0,34659.0,419,18,9384.48,Star,73544.0,Newfoundland,Single,College,Female,2014,0,0.012089212037277475
963541,6,9405.0,9405.0,0,18,3756.64,Nova,73544.0,Saskatchewan,Married,College,Male,2017,0,0.0
963595,16,23373.0,23373.0,0,18,2879.63,Nova,61561.0,Quebec,Married,Bachelor,Female,2017,0,0.0
963619,33,29874.0,44811.0,0,5,4167.99,Star,73544.0,Ontario,Single,College,Female,2018,0,0.0
963642,22,33738.0,33738.0,857,18,6778.84,Nova,73544.0,New Brunswick,Single,College,Male,2016,0,0.02540162428122592
963644,8,6323.0,6323.0,411,18,7215.82,Star,73544.0,British Columbia,Single,College,Female,2017,0,0.06500079076387791
963690,12,11185.0,11185.0,0,18,14651.62,Nova,86726.0,Ontario,Married,Bachelor,Male,2017,0,0.0
963757,24,27460.0,27460.0,504,18,8819.02,Aurora,104968.0,Ontario,Married,Bachelor,Female,2014,0,0.018353969410050984
963814,37,49740.0,49740.0,0,18,3436.13,Nova,54457.0,British Columbia,Divorced,Bachelor,Male,2013,0,0.0
963985,29,41134.0,41134.0,0,18,2933.96,Star,73544.0,Quebec,Married,College,Female,2015,0,0.0
964047,20,31383.0,31383.0,1539,18,4923.95,Star,54659.0,Quebec,Married,Bachelor,Male,2016,0,0.049039288786922854
964151,15,16711.0,16711.0,0,18,18269.27,Star,72710.0,Ontario,Divorced,Bachelor,Male,2017,0,0.0
964159,28,54347.0,54347.0,0,18,3975.32,Star,81589.0,Ontario,Married,Bachelor,Female,2013,0,0.0
964744,8,14847.0,14847.0,979,18,8098.51,Nova,73544.0,New Brunswick,Single,College,Female,2017,0,0.06593924698592309
964789,32,58886.0,58886.0,405,18,5615.07,Nova,172891.0,Yukon,Married,Doctor,Female,2013,0,0.00687769588696804
964791,4,7654.0,7654.0,415,18,3733.03,Star,47670.0,Quebec,Single,Bachelor,Male,2017,0,0.05422001567807682
965012,41,63232.0,63232.0,1065,18,8744.73,Nova,77060.0,Ontario,Married,Bachelor,Male,2012,0,0.016842737854251014
965066,18,30345.0,30345.0,0,18,4838.21,Star,85887.0,Ontario,Married,Bachelor,Male,2017,1,0.0
965079,24,38929.0,38929.0,533,18,10010.14,Star,80474.0,British Columbia,Married,Bachelor,Female,2016,0,0.013691592386138868
965116,16,26734.0,26734.0,387,18,10581.28,Star,63015.0,Quebec,Married,Bachelor,Male,2013,0,0.014475948230717439
965154,9,12281.0,12281.0,923,18,4127.5,Nova,73544.0,Quebec,Single,College,Female,2017,0,0.07515674619330673
965254,21,43924.0,65886.0,0,5,3373.87,Nova,53119.0,Ontario,Married,Bachelor,Male,2018,0,0.0
965482,23,40416.0,40416.0,1020,18,8720.46,Nova,50750.0,British Columbia,Married,Bachelor,Male,2017,0,0.025237529691211402
965590,21,39821.0,39821.0,0,18,7582.11,Nova,79325.0,Alberta,Married,Bachelor,Female,2015,0,0.0
965605,37,55475.0,55475.0,2555,18,3588.88,Nova,63252.0,British Columbia,Married,Bachelor,Male,2015,0,0.04605678233438486
965674,25,39010.0,39010.0,1226,18,3732.31,Star,87354.0,British Columbia,Married,Bachelor,Female,2015,0,0.03142783901563702
965688,25,37054.0,37054.0,685,18,6386.28,Nova,49286.0,Ontario,Single,Bachelor,Male,2015,0,0.018486533167809144
965698,23,29384.0,29384.0,429,18,5011.26,Star,86969.0,Alberta,Married,Bachelor,Female,2016,0,0.014599782194391505
965751,7,10720.0,10720.0,0,18,33473.35,Nova,56193.0,Ontario,Divorced,Bachelor,Female,2018,0,0.0
965758,14,13283.0,13283.0,493,18,4411.66,Nova,73544.0,Quebec,Single,College,Female,2017,0,0.03711510953850787
965948,42,55017.0,55017.0,1359,18,9801.29,Nova,73544.0,British Columbia,Married,College,Female,2014,0,0.024701455913626696
966059,35,58119.0,58119.0,292,18,3129.11,Star,67072.0,Quebec,Married,Bachelor,Female,2013,0,0.00502417453844698
966117,21,25209.0,25209.0,2422,18,4363.12,Star,71797.0,Alberta,Divorced,Bachelor,Male,2012,0,0.09607679796897933
966142,9,11586.0,11586.0,0,18,9817.03,Star,73544.0,Ontario,Single,College,Male,2018,0,0.0
966204,13,24092.0,24092.0,1235,18,3991.73,Star,72127.0,British Columbia,Married,Bachelor,Male,2017,0,0.051261829652996846
966210,28,49327.840000003576,73991.76000000536,0,5,2300.69,Star,114838.0,British Columbia,Divorced,Master,Male,2018,0,0.0
966227,3,5940.0,5940.0,0,18,3123.08,Star,73544.0,Alberta,Married,College,Male,2018,0,0.0
966285,20,28590.0,28590.0,0,18,4711.85,Star,73544.0,Quebec,Single,College,Male,2016,0,0.0
966372,33,51808.0,51808.0,0,18,6617.14,Nova,73544.0,Newfoundland,Single,College,Male,2013,0,0.0
966389,26,37580.0,37580.0,459,18,9332.49,Nova,74353.0,Quebec,Single,Bachelor,Female,2017,0,0.012213943587014369
966391,12,16286.0,16286.0,1039,18,8006.22,Star,78565.0,Manitoba,Married,Bachelor,Female,2017,0,0.0637971263662041
966512,12,17737.0,17737.0,655,18,9344.43,Aurora,73544.0,Ontario,Married,College,Female,2017,0,0.036928454642837005
966580,26,40602.0,40602.0,1993,18,7109.3,Aurora,82910.0,Ontario,Divorced,Bachelor,Female,2015,0,0.049086251908772964
966698,12,12232.0,12232.0,0,18,9029.94,Nova,73544.0,Manitoba,Single,College,Female,2017,1,0.0
966729,23,35719.0,35719.0,0,18,2497.91,Star,53467.0,Saskatchewan,Married,Bachelor,Female,2017,0,0.0
966797,31,54132.0,54132.0,1506,18,10937.18,Nova,47602.0,Alberta,Married,Bachelor,Female,2014,0,0.027820882287741076
966891,24,39575.0,39575.0,0,18,8544.41,Star,52559.0,Ontario,Single,Bachelor,Female,2017,0,0.0
966920,6,8969.0,8969.0,553,18,8575.96,Nova,61137.0,Ontario,Divorced,Bachelor,Female,2017,0,0.061656817928420114
966953,22,31644.0,31644.0,1290,18,15512.56,Nova,61026.0,Ontario,Single,Bachelor,Male,2015,0,0.04076602199469093
967017,40,52869.0,52869.0,411,18,3500.45,Nova,97324.0,Alberta,Married,Bachelor,Female,2013,0,0.007773931793678715
967032,12,22618.0,22618.0,0,18,5045.87,Nova,52436.0,Alberta,Married,Bachelor,Male,2017,0,0.0
967035,34,57036.0,57036.0,1381,18,5503.44,Nova,88134.0,Saskatchewan,Married,Bachelor,Female,2013,0,0.02421277789466302
967093,19,18400.0,18400.0,490,18,7425.27,Nova,58439.0,Ontario,Married,Bachelor,Male,2013,0,0.026630434782608695
967150,26,36973.0,36973.0,878,18,5064.13,Nova,89521.0,British Columbia,Married,Bachelor,Male,2015,0,0.0237470586644308
967241,35,53928.0,53928.0,437,18,6857.52,Aurora,73544.0,Quebec,Single,College,Male,2014,0,0.00810339712208871
967253,19,28153.0,28153.0,0,18,2424.42,Star,51732.0,Manitoba,Married,Bachelor,Male,2015,1,0.0
967298,35,49089.0,49089.0,1145,18,4996.56,Star,50870.0,Manitoba,Single,Bachelor,Male,2016,0,0.023324981156674612
967300,32,47688.0,71532.0,0,5,6364.9,Aurora,62630.0,Alberta,Single,Bachelor,Male,2018,0,0.0
967347,13,23146.0,23146.0,545,18,4868.81,Nova,54918.0,Newfoundland,Married,Bachelor,Male,2017,0,0.023546185085975977
967443,16,22704.0,22704.0,625,18,16728.34,Nova,73544.0,British Columbia,Single,College,Female,2014,0,0.02752818886539817
967462,27,50717.0,50717.0,586,18,8608.16,Nova,47602.0,Alberta,Divorced,Bachelor,Female,2015,0,0.011554311177711616
967490,17,20743.0,20743.0,0,18,11814.48,Aurora,73544.0,British Columbia,Single,College,Male,2012,0,0.0
967500,16,30120.0,45180.0,520,5,16979.8,Nova,57587.0,Nova Scotia,Divorced,Bachelor,Male,2018,0,0.011509517485613104
967502,5,7417.0,7417.0,0,18,11513.36,Aurora,52256.0,Quebec,Married,High School or Below,Male,2017,0,0.0
967628,23,32773.0,32773.0,0,18,7732.39,Nova,57101.0,Manitoba,Divorced,Bachelor,Female,2016,0,0.0
967637,27,48855.0,48855.0,1229,18,15320.22,Aurora,58716.0,Ontario,Married,Bachelor,Male,2015,0,0.02515607409681711
967693,14,15533.0,15533.0,1910,18,7486.02,Nova,73544.0,Ontario,Divorced,College,Male,2013,1,0.12296401210326402
967772,31,34546.0,34546.0,396,18,3189.67,Nova,73544.0,British Columbia,Single,College,Female,2013,0,0.01146297690036473
967838,30,47314.0,47314.0,573,18,2859.53,Nova,105068.0,British Columbia,Married,Bachelor,Female,2012,0,0.012110580377900833
967883,30,43919.0,43919.0,1485,18,4067.0,Nova,52736.0,British Columbia,Married,Bachelor,Male,2014,0,0.033812245269701044
967904,30,45052.0,45052.0,1689,18,7899.22,Nova,61200.0,British Columbia,Married,Bachelor,Male,2017,0,0.03749001154221788
967966,32,53374.0,53374.0,0,18,8609.16,Nova,89781.0,Ontario,Married,Bachelor,Female,2017,0,0.0
968034,44,57574.0,57574.0,1046,18,5502.73,Aurora,73544.0,Newfoundland,Married,College,Female,2015,0,0.018167923020808004
968064,11,15516.0,15516.0,1872,18,24660.49,Nova,64607.0,Quebec,Married,High School or Below,Female,2017,0,0.12064965197215777
