loyalty_number,total_flights_historical,total_distance_historical,total_points_accumulated,total_points_redeemed,tenure_months,clv,loyalty_card,salary,province,marital_status,education,gender,enrollment_year,churned
923959,26,39780.0,39780.0,582,18,43290.5,Aurora,67018.0,Manitoba,Single,High School or Below,Female,2016,0
924037,22,30383.0,30383.0,824,18,6081.48,Star,73544.0,Ontario,Single,College,Female,2015,0
924056,38,43741.0,43741.0,421,18,4100.47,Star,69367.0,Prince Edward Island,Married,Bachelor,Female,2013,0
924089,16,19677.0,19677.0,310,18,3570.76,Nova,73008.0,Ontario,Married,Bachelor,Male,2013,0
924132,33,56195.0,56195.0,0,18,3544.54,Nova,61658.0,Ontario,Single,Bachelor,Female,2016,0
924153,17,33219.0,33219.0,659,18,8595.73,Aurora,88078.0,British Columbia,Divorced,Bachelor,Male,2013,0
924173,16,21355.0,21355.0,508,18,9075.77,Star,59510.0,Alberta,Single,Bachelor,Male,2012,0
924268,11,12610.0,18915.0,0,5,2506.26,Star,36588.0,Manitoba,Divorced,High School or Below,Female,2018,0
924469,31,51815.0,51815.0,1057,18,4720.61,Nova,51135.0,Ontario,Single,Bachelor,Male,2015,0
924489,27,32080.0,32080.0,0,18,4737.87,Nova,73544.0,Ontario,Married,College,Female,2017,0
924493,23,32794.0,32794.0,542,18,5209.95,Star,59669.0,Ontario,Married,Bachelor,Male,2016,0
924630,20,29132.0,29132.0,545,18,12302.76,Aurora,63970.0,Alberta,Married,Bachelor,Male,2015,0
924634,32,44932.0,44932.0,1672,18,5498.94,Nova,65565.0,British Columbia,Married,High School or Below,Male,2016,0
924643,28,40303.0,40303.0,1215,18,14754.36,Star,51288.0,Ontario,Single,Bachelor,Male,2014,0
924719,34,57134.0,57134.0,299,18,5090.45,Aurora,239728.0,British Columbia,Divorced,Doctor,Male,2012,0
924724,24,36954.840000003576,55432.260000005364,0,5,4428.03,Star,42864.0,Quebec,Married,Bachelor,Female,2018,0
924787,33,50242.0,50242.0,537,18,2004.35,Star,73544.0,British Columbia,Divorced,College,Male,2016,0
924793,36,60592.0,60592.0,722,18,5431.21,Star,73708.0,Ontario,Divorced,Bachelor,Male,2015,0
924794,38,57365.0,57365.0,0,18,6545.8,Star,72421.0,British Columbia,Divorced,Bachelor,Female,2012,0
924878,20,22668.0,34002.0,0,5,7834.15,Nova,58318.0,Quebec,Married,Bachelor,Male,2018,0
924936,22,30506.0,30506.0,418,18,18534.61,Star,52017.0,British Columbia,Married,High School or Below,Male,2013,0
925254,29,37907.0,37907.0,950,18,6423.74,Star,73544.0,Quebec,Single,College,Male,2014,0
925340,30,53779.0,53779.0,2160,18,3945.24,Star,79046.0,Ontario,Married,High School or Below,Male,2015,0
925353,37,53462.0,53462.0,0,18,9192.59,Nova,59265.0,Manitoba,Married,Bachelor,Male,2017,0
925385,31,53724.0,53724.0,1378,18,2571.26,Star,53637.0,British Columbia,Married,Bachelor,Male,2012,0
925413,27,36386.0,36386.0,0,18,4883.12,Star,70913.0,British Columbia,Single,Bachelor,Female,2016,0
925433,31,28981.0,28981.0,3065,18,4762.16,Star,58637.0,Ontario,Married,Bachelor,Female,2015,0
925504,28,39294.0,39294.0,1010,18,15695.54,Nova,103435.0,British Columbia,Divorced,Bachelor,Male,2015,0
925573,28,33136.0,33136.0,0,18,24967.76,Nova,80806.0,British Columbia,Married,Bachelor,Male,2017,0
925609,17,19927.0,19927.0,0,18,2659.71,Star,73544.0,Quebec,Divorced,College,Male,2016,0
925767,18,20414.0,30621.0,0,5,6947.52,Star,73544.0,Ontario,Single,College,Male,2018,0
925819,37,47322.0,47322.0,0,18,3746.75,Nova,62259.0,Manitoba,Married,Bachelor,Male,2013,0
925850,16,12608.0,18912.0,0,5,10928.41,Star,54856.0,Quebec,Married,Bachelor,Female,2018,0
925978,23,37765.0,37765.0,384,18,27929.96,Nova,96378.0,Nova Scotia,Married,Bachelor,Male,2014,0
926083,18,33560.0,33560.0,1211,18,2742.84,Nova,79118.0,British Columbia,Married,Bachelor,Female,2015,0
926106,25,36027.0,36027.0,1822,18,6732.2,Aurora,73544.0,British Columbia,Single,College,Female,2013,0
926129,13,16501.0,16501.0,491,18,13736.13,Star,125167.0,British Columbia,Divorced,Doctor,Male,2017,0
926175,29,39523.0,39523.0,1559,18,7295.33,Nova,56831.0,Quebec,Married,Bachelor,Female,2013,0
926250,23,31146.0,31146.0,314,18,4945.07,Nova,89566.0,British Columbia,Divorced,Bachelor,Male,2017,0
926277,36,53366.0,53366.0,0,18,8404.4,Aurora,67261.0,Ontario,Divorced,Bachelor,Female,2013,0
926300,19,28797.0,28797.0,913,18,2498.35,Star,54852.0,Quebec,Married,Bachelor,Male,2014,0
926451,29,39330.0,39330.0,520,18,23675.03,Star,65763.0,Quebec,Married,Bachelor,Male,2013,0
926494,19,30486.0,30486.0,759,18,7019.18,Aurora,123841.0,Quebec,Married,Master,Male,2015,0
926609,30,45462.0,45462.0,689,18,5169.5,Nova,44092.0,Ontario,Single,High School or Below,Male,2012,0
926611,36,48469.0,48469.0,478,18,2894.58,Nova,52545.0,New Brunswick,Married,Bachelor,Male,2014,0
926961,32,47550.0,47550.0,1159,18,4135.78,Star,73544.0,British Columbia,Married,College,Male,2013,0
927026,39,54289.0,54289.0,529,18,5657.69,Nova,104289.0,Quebec,Married,Bachelor,Female,2014,0
927202,36,58731.0,58731.0,0,18,2637.94,Star,78316.0,British Columbia,Married,Bachelor,Female,2016,0
927305,30,57593.0,57593.0,576,18,2771.05,Star,68546.0,British Columbia,Single,Bachelor,Male,2017,0
927339,31,45098.0,45098.0,615,18,9587.59,Star,93768.0,Manitoba,Married,Bachelor,Female,2014,0
927401,19,33477.0,33477.0,739,18,8929.61,Star,64344.0,Ontario,Married,Bachelor,Female,2012,0
927446,9,14887.0,14887.0,0,18,7329.89,Star,73544.0,British Columbia,Single,College,Male,2017,0
927676,32,43853.0,43853.0,1308,18,9060.2,Aurora,73673.0,British Columbia,Married,Bachelor,Female,2015,0
927703,29,41062.0,41062.0,0,18,11790.5,Aurora,118863.0,Manitoba,Divorced,Master,Female,2013,0
927721,6,9882.0,9882.0,701,18,3942.92,Star,60313.0,Saskatchewan,Married,Bachelor,Male,2018,0
927848,25,44796.0,44796.0,1780,18,9656.21,Star,53496.0,British Columbia,Single,Bachelor,Male,2016,0
927887,27,36637.0,36637.0,864,18,8704.28,Aurora,59766.0,Quebec,Married,Bachelor,Female,2015,0
927937,3,3913.0,5869.5,537,5,6466.3,Aurora,73544.0,Manitoba,Divorced,College,Female,2018,0
927943,29,41713.0,41713.0,1583,18,3857.95,Star,73544.0,Ontario,Single,College,Female,2014,0
927975,27,41738.0,41738.0,301,18,2345.26,Star,69516.0,British Columbia,Single,Bachelor,Female,2016,0
928082,17,21807.0,21807.0,388,18,5007.67,Star,69609.0,Newfoundland,Married,Bachelor,Female,2014,0
928116,23,37285.0,37285.0,379,18,20446.6,Star,84203.0,Quebec,Divorced,Bachelor,Male,2017,0
928153,32,44427.0,44427.0,1075,18,7573.35,Aurora,73544.0,Alberta,Single,College,Female,2014,0
928238,31,33761.0,33761.0,0,18,8189.97,Aurora,84732.0,Quebec,Married,Bachelor,Male,2012,0
928291,36,55574.0,55574.0,1461,18,6073.24,Star,108785.0,Quebec,Divorced,Master,Female,2016,0
928292,21,31853.0,31853.0,1156,18,2389.31,Star,46896.0,British Columbia,Married,Bachelor,Male,2016,0
928294,28,43515.0,43515.0,0,18,4383.15,Star,93733.0,Nova Scotia,Single,Bachelor,Female,2016,0
928354,28,44117.0,44117.0,0,18,2578.27,Star,57478.0,Alberta,Married,Bachelor,Female,2013,0
928438,18,37088.0,55632.0,0,5,2121.65,Star,73544.0,Quebec,Single,College,Male,2018,0
928644,23,43682.0,43682.0,1474,18,13023.93,Aurora,79459.0,Ontario,Married,Bachelor,Male,2017,0
928734,4,6016.0,9024.0,0,5,32069.88,Nova,50091.0,Ontario,Single,Bachelor,Male,2018,0
928804,23,27900.0,27900.0,730,18,6846.15,Nova,73544.0,British Columbia,Divorced,College,Female,2012,0
928868,26,39890.0,39890.0,318,18,2132.77,Star,73544.0,Quebec,Single,College,Female,2013,0
928916,32,39681.0,39681.0,0,18,2467.98,Star,73544.0,British Columbia,Married,College,Male,2012,0
928922,33,52335.0,52335.0,701,18,16060.07,Aurora,73544.0,Prince Edward Island,Married,College,Male,2012,0
928942,2,3124.0,4686.0,347,5,5326.5,Nova,48201.0,British Columbia,Married,Bachelor,Female,2018,0
928957,25,31177.0,31177.0,1012,18,2480.49,Star,68872.0,Quebec,Married,Bachelor,Male,2017,0
928964,30,42169.0,42169.0,1387,18,13770.98,Star,75231.0,Ontario,Single,Bachelor,Male,2016,0
929009,17,32164.0,32164.0,0,18,5768.83,Star,99600.0,British Columbia,Married,Bachelor,Male,2017,0
929097,28,51030.0,51030.0,1305,18,9472.97,Aurora,73544.0,Ontario,Married,College,Male,2014,0
929282,21,26674.0,26674.0,0,18,6383.61,Nova,73544.0,Ontario,Single,College,Male,2017,0
929302,29,33419.0,33419.0,0,18,11533.48,Aurora,61980.0,Nova Scotia,Married,Bachelor,Female,2014,0
929410,32,48650.0,48650.0,1303,18,15119.56,Nova,66829.0,British Columbia,Married,Bachelor,Female,2012,0
929451,33,50151.0,50151.0,1141,18,4657.16,Nova,148510.0,Alberta,Single,Doctor,Male,2014,0
929701,46,60565.0,60565.0,588,18,4953.36,Aurora,73544.0,Ontario,Married,College,Female,2014,0
929712,7,9372.0,9372.0,521,18,2520.12,Star,73544.0,Ontario,Married,College,Female,2017,1
929728,33,43089.0,43089.0,417,18,2514.43,Star,67659.0,Quebec,Single,High School or Below,Male,2012,0
929880,28,52918.0,52918.0,978,18,5994.42,Aurora,73544.0,Ontario,Single,College,Male,2017,0
929885,26,39760.0,39760.0,1096,18,13432.0,Star,82365.0,Quebec,Single,Bachelor,Female,2014,0
929913,23,29684.0,29684.0,545,18,12687.15,Aurora,78679.0,Ontario,Single,Bachelor,Female,2016,0
929980,28,41855.0,41855.0,411,18,3974.14,Nova,73544.0,British Columbia,Single,College,Male,2013,0
930089,33,60109.840000003576,90164.76000000536,477,5,8558.04,Nova,61503.0,Ontario,Married,High School or Below,Female,2018,0
930209,24,41963.0,41963.0,476,18,2227.07,Star,127574.0,British Columbia,Married,Master,Female,2014,0
930325,33,48551.0,48551.0,330,18,23554.39,Nova,54706.0,New Brunswick,Married,Bachelor,Female,2013,0
930489,23,40917.0,40917.0,832,18,5200.08,Nova,97887.0,British Columbia,Single,Bachelor,Female,2015,0
930502,22,42220.0,42220.0,420,18,2496.77,Star,73544.0,Ontario,Single,College,Female,2017,0
930562,32,55288.0,55288.0,2674,18,5686.92,Nova,78112.0,Ontario,Married,Bachelor,Female,2015,0
930584,35,41563.0,41563.0,468,18,4185.76,Star,73544.0,British Columbia,Single,College,Male,2015,0
930718,38,50977.0,50977.0,1088,18,4037.55,Star,63577.0,Quebec,Married,High School or Below,Female,2015,0
930774,9,8061.0,8061.0,0,18,12168.74,Aurora,85959.0,Ontario,Divorced,Master,Female,2018,0
930848,41,74632.0,74632.0,2544,18,4470.18,Nova,73544.0,Yukon,Single,College,Female,2014,0
930893,24,38837.0,38837.0,1163,18,7755.21,Star,73544.0,Quebec,Single,College,Female,2015,0
930900,23,34628.0,34628.0,1754,18,5470.06,Aurora,71792.0,New Brunswick,Married,Bachelor,Male,2013,0
930921,25,37863.0,37863.0,743,18,2735.54,Star,104500.0,Ontario,Married,Bachelor,Male,2014,0
931054,6,9186.0,9186.0,0,18,8583.85,Star,71380.0,British Columbia,Married,Bachelor,Male,2018,0
931097,26,39293.0,39293.0,994,18,5800.77,Star,73544.0,Manitoba,Married,College,Male,2017,0
931135,29,54122.0,54122.0,0,18,5687.9,Star,104897.0,British Columbia,Single,Bachelor,Female,2015,0
931183,32,40864.0,40864.0,762,18,2991.7,Star,73544.0,Ontario,Single,College,Female,2014,0
931244,24,33972.0,33972.0,1342,18,6532.01,Nova,50141.0,British Columbia,Married,Bachelor,Female,2012,0
931247,27,40541.0,40541.0,0,18,2864.54,Nova,98765.0,British Columbia,Divorced,Bachelor,Male,2013,1
931537,16,22319.0,22319.0,693,18,6275.16,Aurora,73544.0,Ontario,Single,College,Female,2015,0
931622,10,11876.0,11876.0,621,18,2710.81,Star,55321.0,Quebec,Married,Bachelor,Male,2017,0
931657,29,42654.0,42654.0,603,18,10357.63,Aurora,70495.0,British Columbia,Married,Bachelor,Male,2012,0
931914,40,49941.0,49941.0,1107,18,14866.45,Nova,49673.0,British Columbia,Married,Bachelor,Female,2013,0
932233,28,37760.0,56640.0,0,5,2939.94,Nova,103424.0,British Columbia,Divorced,Bachelor,Male,2018,0
932249,29,39719.0,39719.0,891,18,7183.07,Nova,48263.0,Ontario,Single,High School or Below,Male,2012,0
932270,32,46368.0,46368.0,1111,18,6986.6,Aurora,73544.0,British Columbia,Married,College,Male,2013,0
932363,5,7623.0,7623.0,0,18,3838.11,Nova,87794.0,Ontario,Married,Bachelor,Female,2018,0
932405,30,38017.0,38017.0,449,18,4027.7,Star,52236.0,New Brunswick,Married,Bachelor,Male,2014,0
932453,23,37971.0,37971.0,504,18,6925.18,Aurora,96954.0,Nova Scotia,Married,Bachelor,Female,2015,0
932513,20,26789.0,26789.0,964,18,2364.43,Star,65760.0,Ontario,Single,Bachelor,Male,2014,0
932526,13,19744.0,19744.0,877,18,10570.79,Aurora,99260.0,Ontario,Married,Bachelor,Male,2017,0
932572,33,53819.0,53819.0,398,18,4165.35,Star,54160.0,Ontario,Married,High School or Below,Male,2012,0
932623,40,57223.0,57223.0,609,18,12174.59,Aurora,96435.0,British Columbia,Married,Bachelor,Female,2014,0
932745,13,20310.0,20310.0,0,18,2506.2,Star,99269.0,Quebec,Married,Bachelor,Female,2017,0
932748,18,22394.0,22394.0,451,18,1940.98,Star,73544.0,Quebec,Single,College,Male,2017,1
932823,41,68751.0,68751.0,499,18,3863.31,Star,66444.0,British Columbia,Married,Bachelor,Female,2015,0
932973,42,51482.0,51482.0,1923,18,5980.85,Nova,48697.0,Manitoba,Married,Bachelor,Female,2015,0
933053,12,27864.0,41796.0,0,5,6568.76,Star,359643.0,British Columbia,Married,Doctor,Female,2018,0
933187,29,42615.0,42615.0,0,18,27776.29,Aurora,96462.0,Ontario,Married,Bachelor,Female,2013,0
933208,23,40073.0,40073.0,0,18,22337.16,Nova,73544.0,Ontario,Single,College,Male,2015,0
933233,37,52737.0,52737.0,0,18,3940.12,Star,99622.0,Quebec,Single,Bachelor,Male,2012,0
933552,6,12366.0,12366.0,0,18,4224.83,Nova,73544.0,Ontario,Single,College,Male,2018,0
933642,26,43424.0,43424.0,1222,18,7218.02,Aurora,55551.0,British Columbia,Married,Bachelor,Female,2016,0
933656,27,42226.0,42226.0,2021,18,7805.31,Aurora,105487.0,Ontario,Divorced,Master,Male,2013,0
933682,4,2272.0,2272.0,492,18,11833.77,Aurora,129866.0,Alberta,Married,Doctor,Female,2018,0
933707,29,41798.0,41798.0,944,18,2346.68,Star,66441.0,Quebec,Married,High School or Below,Female,2014,0
933807,17,18961.0,18961.0,449,18,8986.61,Aurora,80398.0,Ontario,Married,Bachelor,Male,2017,0
933848,23,31925.0,31925.0,0,18,2851.65,Star,73544.0,Ontario,Single,College,Female,2017,0
933968,31,47184.0,47184.0,2219,18,2725.32,Star,64854.0,Quebec,Married,Bachelor,Male,2016,0
934134,32,40286.0,40286.0,2219,18,7724.68,Aurora,53168.0,Manitoba,Married,Bachelor,Female,2012,0
934212,20,30409.0,30409.0,1320,18,2691.7,Star,57022.0,Quebec,Married,Bachelor,Female,2012,0
934235,45,58196.0,58196.0,1331,18,2279.7,Star,67124.0,Saskatchewan,Divorced,High School or Below,Female,2016,0
934267,27,44913.0,44913.0,0,18,5332.46,Star,82347.0,British Columbia,Married,Bachelor,Male,2013,0
934280,15,23429.0,23429.0,0,18,5015.01,Star,67445.0,British Columbia,Single,Bachelor,Female,2015,0
934529,12,21168.0,21168.0,820,18,3794.96,Star,101393.0,Quebec,Married,Master,Male,2016,1
934604,33,42158.0,42158.0,0,18,9816.53,Nova,59169.0,Alberta,Married,Bachelor,Female,2014,0
934893,42,67353.0,67353.0,0,18,6618.02,Aurora,60347.0,Alberta,Married,High School or Below,Male,2013,0
934912,10,14660.0,14660.0,0,18,5601.68,Aurora,71198.0,Quebec,Married,Doctor,Female,2017,0
935068,32,56323.0,56323.0,0,18,4369.6,Star,99063.0,New Brunswick,Married,Bachelor,Male,2012,0
935110,9,12694.0,12694.0,0,18,5633.53,Nova,97976.0,British Columbia,Divorced,Bachelor,Female,2018,0
935161,36,54594.0,54594.0,482,18,16793.97,Aurora,73544.0,British Columbia,Single,College,Male,2016,0
935235,32,56793.0,56793.0,1486,18,5332.46,Nova,82347.0,Ontario,Married,Bachelor,Male,2012,0
935253,16,23743.0,23743.0,584,18,4270.03,Star,73544.0,Quebec,Married,College,Male,2017,0
935274,28,44573.0,44573.0,894,18,11700.64,Star,73544.0,New Brunswick,Single,College,Female,2012,0
935328,34,53774.0,53774.0,1916,18,11830.95,Star,99909.0,British Columbia,Married,Bachelor,Female,2015,0
935420,28,39892.0,39892.0,1872,18,8009.47,Aurora,47245.0,Ontario,Married,Bachelor,Male,2012,0
935504,23,28439.0,28439.0,1117,18,4803.94,Star,73544.0,British Columbia,Single,College,Male,2017,0
935570,21,26319.0,26319.0,1057,18,15031.56,Star,75414.0,British Columbia,Married,Bachelor,Female,2016,0
935738,40,64011.0,64011.0,1070,18,5432.86,Star,68435.0,New Brunswick,Married,Bachelor,Male,2016,0
935876,38,64033.0,64033.0,0,18,4386.28,Nova,72027.0,British Columbia,Single,Master,Female,2017,0
936088,21,14008.0,21012.0,0,5,4198.03,Star,54297.0,Manitoba,Married,Bachelor,Female,2018,0
936211,34,49820.0,49820.0,341,18,2590.1,Star,48296.0,Ontario,Married,Bachelor,Male,2013,0
936214,27,33541.0,33541.0,954,18,4179.49,Star,75819.0,Yukon,Married,Bachelor,Female,2012,0
936273,43,65552.0,65552.0,840,18,18196.64,Aurora,73746.0,Ontario,Married,Bachelor,Female,2014,0
936305,24,39248.0,39248.0,398,18,8270.63,Nova,64584.0,British Columbia,Married,Bachelor,Male,2014,0
936319,34,61672.0,61672.0,2294,18,2425.49,Star,80818.0,British Columbia,Divorced,Bachelor,Female,2014,0
936440,10,16968.0,16968.0,0,18,5528.21,Nova,58314.0,British Columbia,Single,Bachelor,Female,2017,0
936547,29,36535.0,36535.0,587,18,4898.67,Nova,56741.0,New Brunswick,Single,Bachelor,Female,2014,0
936570,39,66615.0,66615.0,444,18,8105.91,Nova,60366.0,Ontario,Single,Bachelor,Female,2014,0
936612,19,25684.0,25684.0,632,18,4938.21,Aurora,87727.0,Quebec,Married,Bachelor,Male,2017,1
936723,22,23577.0,23577.0,0,18,4832.12,Star,73544.0,British Columbia,Single,College,Male,2017,1
936761,19,39897.840000003576,59846.760000005364,0,5,14019.98,Nova,26880.0,British Columbia,Married,Bachelor,Female,2018,0
937030,36,56313.0,56313.0,0,18,2274.78,Star,73544.0,Ontario,Single,College,Male,2014,0
937065,28,41717.0,41717.0,1238,18,2736.94,Star,89634.0,Quebec,Married,Bachelor,Male,2013,0
937071,28,34432.0,51648.0,0,5,18975.46,Star,48295.0,Quebec,Married,Bachelor,Female,2018,0
937127,25,30869.0,30869.0,0,18,5233.95,Nova,82566.0,British Columbia,Married,Bachelor,Female,2012,0
937163,38,65157.0,65157.0,1391,18,5398.1,Aurora,85892.0,British Columbia,Divorced,Bachelor,Male,2012,0
937228,38,61724.0,61724.0,1041,18,12734.21,Aurora,50217.0,British Columbia,Single,Bachelor,Female,2013,0
937250,26,36540.0,36540.0,392,18,5785.22,Nova,54825.0,Ontario,Married,Bachelor,Male,2016,0
937312,25,45475.0,45475.0,0,18,3343.88,Star,73544.0,Ontario,Married,College,Female,2012,0
937385,21,28851.0,28851.0,816,18,5285.31,Star,79541.0,Ontario,Married,Bachelor,Female,2012,0
937418,28,43264.0,43264.0,898,18,9277.23,Star,84165.0,Alberta,Divorced,Bachelor,Male,2014,0
937430,20,29602.0,29602.0,0,18,7666.52,Star,96201.0,British Columbia,Married,Bachelor,Male,2013,0
937476,24,36717.0,36717.0,473,18,6686.13,Aurora,48183.0,British Columbia,Married,Bachelor,Female,2016,0
937484,10,14544.0,14544.0,0,18,3571.35,Nova,85949.0,Saskatchewan,Single,Bachelor,Male,2017,1
937512,23,32556.0,32556.0,356,18,35862.99,Nova,73770.0,New Brunswick,Divorced,High School or Below,Male,2017,0
937638,20,31678.0,31678.0,470,18,4900.34,Nova,73544.0,Quebec,Married,College,Female,2012,0
937645,28,37366.0,37366.0,0,18,3498.63,Nova,62429.0,Ontario,Single,Bachelor,Male,2016,0
937662,36,48183.0,48183.0,491,18,20239.38,Star,58334.0,British Columbia,Married,Bachelor,Female,2015,0
937742,19,30106.0,30106.0,469,18,8093.41,Nova,73544.0,Ontario,Married,College,Male,2014,0
937788,30,47976.0,47976.0,953,18,12743.35,Star,104777.0,Quebec,Divorced,Bachelor,Female,2015,0
937862,30,45514.0,45514.0,516,18,3226.85,Nova,92826.0,Manitoba,Married,Bachelor,Female,2016,0
937911,28,38439.0,38439.0,516,18,17840.2,Aurora,73544.0,Ontario,Married,College,Female,2014,0
937922,25,26032.0,26032.0,352,18,11793.13,Nova,55479.0,British Columbia,Married,Bachelor,Female,2016,0
937946,19,28237.0,28237.0,879,18,30718.81,Star,98209.0,British Columbia,Single,Bachelor,Female,2016,0
937956,31,47621.0,47621.0,1179,18,11900.54,Star,103037.0,British Columbia,Divorced,Bachelor,Female,2015,0
938031,29,47132.0,47132.0,0,18,7381.91,Aurora,72064.0,Ontario,Married,Bachelor,Female,2013,0
938093,32,49723.840000003576,74585.76000000536,693,5,7532.26,Star,62243.0,British Columbia,Single,Bachelor,Female,2018,0
938323,30,47611.0,47611.0,653,18,4422.41,Star,73544.0,Ontario,Single,College,Female,2015,0
938324,25,37965.0,37965.0,357,18,2722.99,Star,184518.0,British Columbia,Married,Doctor,Male,2014,0
938482,15,21910.0,21910.0,0,18,6992.53,Aurora,101168.0,Manitoba,Married,Bachelor,Male,2016,1
938516,30,48799.0,48799.0,619,18,5841.53,Nova,73544.0,British Columbia,Divorced,College,Male,2015,0
938603,36,57637.0,57637.0,1035,18,2935.84,Nova,73544.0,Ontario,Single,College,Female,2016,0
938628,30,50074.0,50074.0,727,18,9801.29,Nova,73544.0,Ontario,Married,College,Male,2012,0
938636,20,31336.0,31336.0,1081,18,2620.39,Star,49996.0,Alberta,Married,Bachelor,Male,2014,0
938822,19,18460.0,18460.0,1283,18,10171.34,Aurora,83276.0,Ontario,Divorced,Bachelor,Female,2017,0
938873,21,35774.0,35774.0,1878,18,7614.67,Nova,53194.0,Quebec,Divorced,High School or Below,Female,2015,0
938914,26,37699.0,37699.0,1107,18,16344.61,Star,73638.0,British Columbia,Married,Bachelor,Male,2013,0
938981,8,8864.0,13296.0,0,5,5337.35,Aurora,73544.0,Alberta,Single,College,Female,2018,0
939094,33,47321.0,47321.0,632,18,23554.39,Star,54706.0,Quebec,Married,Bachelor,Female,2015,0
939098,22,34708.0,34708.0,762,18,13024.13,Aurora,73544.0,British Columbia,Single,College,Male,2012,0
939103,30,31889.0,31889.0,3567,18,6788.08,Aurora,73544.0,Quebec,Single,College,Male,2016,0
939238,8,10764.0,10764.0,0,18,26864.2,Nova,91700.0,Ontario,Divorced,Bachelor,Female,2017,0
939319,38,59955.0,59955.0,435,18,6798.27,Aurora,55701.0,Saskatchewan,Single,Bachelor,Female,2013,0
939399,16,21618.0,21618.0,428,18,30859.36,Aurora,83036.0,Ontario,Married,Bachelor,Female,2014,0
939428,29,42087.0,42087.0,460,18,14267.93,Nova,137529.0,Quebec,Married,Doctor,Male,2017,0
939431,4,7660.0,11490.0,0,5,16068.35,Aurora,68966.0,Ontario,Married,Bachelor,Male,2018,0
